"Curve","USDA_Species_Code","CO2frac","Sample_Date","Year","Sample_ID","Replicate","QC","Tleaf","Photo","Ci","CO2S","VpdA","RH_S","Tair","PARi","Press","Cond","BLCond","Trmmol","FTime","Ebal","VpdL","CTleaf","Area","BLC_1","StmRat","TBlk","CO2R","H2OR","H2OS","RH_R","Flow","PARo","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R_W_m2","Tl_minus_Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","CndCO2","Ci_Pa","Ci_Ca","RHsfc","C2sfc","AHs_Cs"
153,"PEFR5",9,20150712,2015,1631,3.85714285714286,NA,16.8587568828571,9.42356624057143,233.1365256,374.749394,1.10962053771429,43.76076671,18.60873631,1999.84416871429,101.159519742857,0.115888631,2.840000033,1.08564191485714,19062.7859142857,0,0.997280877,16.8587568828571,6,1.420000017,1,20.5082003757143,389.472904757143,7.62928499471429,9.24031162242857,36.1429443371429,400.593270442857,128.538936085714,-9.250235694,-0.477589441285714,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667655450714286,0.001085642,290.008756885714,291.758736314286,319.975059814286,3.48198197971429,1.93202612914286,19.0988794871429,9.85856786442857,17.7337465985714,2.04436578928571,0.111205870714286,0.934745252285714,0.0699091868571429,23.5840405728571,0.621846425142857,49.9356301157143,370.269881942857,0.0127660008571429
153,"PEFR5",10,20150712,2015,1631,4,NA,17.61603737,12.75884055,303.9967579,505.1984253,1.1895377725,42.002504345,19.49601364,2000.608765,101.15514375,0.1084833255,2.840000033,1.1181542925,19977.0002,0,1.0665157815,17.61603737,6,1.420000017,1,21.36847496,525.1537323,7.784911871,9.44376421,34.62452507,400.6123047,125.050922375,-10.76611328,-0.4823748465,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6676871745,0.001118154,290.76603735,292.64601365,320.09739515,3.4803958135,2.02180107,19.98713122,10.54336701,18.556025505,2.1448230605,0.1044919,0.9552852885,0.0656546845,30.750808135,0.601648789,48.431078505,499.13348355,0.012381413
153,"PEFR5",11,20150712,2015,1631,4,NA,17.388230325,17.278236685,438.14062925,710.42071535,1.1684492975,42.22735405,19.394968985,1999.7835695,101.1529808,0.1086747575,2.840000033,1.090530659,20186.0002,0,1.0385344755,17.388230325,6,1.420000017,1,21.40260601,737.46105955,7.817067623,9.4351148605,34.98570442,400.57226565,113.8642235,-13.5856204,-0.4796898365,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6676204425,0.0010905305,290.5382303,292.54496895,319.9653639,3.5102255505,1.992924469,19.70208348,10.266968625,18.391599655,2.122839291,0.104669478,0.954389994,0.0657668565,44.319240645,0.6160710695,49.067531515,702.20746915,0.0120975475
153,"PEFR5",12,20150712,2015,1631,4,NA,17.30581474,20.90985791,629.5649302,966.9428711,1.171755702,41.87565613,19.50740433,2000.082764,101.156929,0.106489401,2.840000033,1.059969611,20346.5002,0,1.029487937,17.30581474,6,1.420000017,1,21.75722885,999.7969971,7.849142075,9.421815872,34.88584137,400.585083,84.59024811,-16.90174675,-0.476642132,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667641805,0.00105997,290.4558147,292.6574043,320.013235,3.552256173,1.982569896,19.59895299,10.17713712,18.40660954,2.124837662,0.102640756,0.953081959,0.064485493,63.68485496,0.651088031,49.21281294,957.0033261,0.010752658
153,"PEFR5",13,20150712,2015,1631,4,NA,17.42433739,24.52490734,959.7251034,1361.15686,1.1896433,41.50592041,19.70402908,1999.728516,101.1569061,0.10596565,2.840000033,1.06704301,20455.5002,0,1.041200385,17.42433739,6,1.420000017,1,21.90728569,1400.062256,7.870412827,9.453381538,34.55575562,400.6228943,102.2075882,-21.6379776,-0.476660073,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667704824,0.001067043,290.5743374,292.8540291,319.9565553,3.557750404,1.997475214,19.74630591,10.29292437,18.56418324,2.145918129,0.102154092,0.956274829,0.064178151,97.08282219,0.705080459,49.00460552,1349.498894,0.008905775
153,"PEFR5",15,20150712,2015,1631,4,NA,17.55748749,26.21314146,1315.37139,1757.912964,1.202321715,41.36607742,19.76414108,1999.520264,101.1563644,0.103830496,2.840000033,1.063001887,20568.5002,0,1.057722873,17.55748749,6,1.420000017,1,21.91147041,1799.9729,7.879718781,9.456789017,34.46762466,400.5969849,110.9468994,-25.74760246,-0.472340733,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667661641,0.001063002,290.7074875,292.9141411,319.923235,3.549796951,2.014337269,19.91310463,10.45631561,18.66081429,2.158936111,0.100168338,0.956614396,0.062924246,133.0581877,0.748257403,48.58733335,1745.452492,0.007296828
154,"ERAN6",1,20150713,2015,1643,-9999,NA,9.314692497,-0.364879393,41.71321566,37.67412567,0.266007993,80.63059235,7.59475708,1999.775391,101.0898819,0.140932488,4.684348092,0.454479125,6401.000107,0,0.332444633,9.314692497,1.799999952,2.342174046,1,7.087029457,37.49518204,8.123314857,8.355219841,78.39263916,349.8102112,45.58167648,-5.581609249,-0.299535036,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.943390114,0.000454479,282.4646925,280.7447571,319.9640553,2.178106911,1.17707282,11.64382427,3.288604429,8.454724789,1.11063618,0.136816258,0.844628187,0.085870691,4.216784044,1.107211247,72.30462954,37.77928164,-0.006983317
154,"ERAN6",3,20150713,2015,1643,-9999,NA,9.311759949,0.059052455,64.90715224,65.9149704,0.264570323,80.77346039,7.58633852,2000.167603,101.0874252,0.14632986,4.684348092,0.469608574,6260.500107,0,0.331201833,9.311759949,1.799999952,2.342174046,1,7.086072445,65.96128845,8.125776291,8.365418434,78.45955658,349.7816162,44.76762772,-5.849829674,-0.294641674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.943231253,0.000469609,282.4617599,280.7363385,320.0268093,2.173067778,1.176840443,11.64180847,3.276390038,8.449049234,1.110208934,0.141897267,0.84563861,0.089073658,6.561296899,0.98471033,72.43343762,65.89795185,0.00064909
154,"ERAN6",4,20150713,2015,1643,-9999,NA,9.307940483,1.578519247,81.78668374,99.05065918,0.26357734,80.84484863,7.591393948,1999.935303,101.0874329,0.154684172,4.684348092,0.493556245,6180.500107,0,0.32985974,9.307940483,1.799999952,2.342174046,1,7.086129189,99.88816071,8.123832703,8.375700951,78.41373444,349.7702637,43.29957581,-6.329902649,-0.297379822,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.943168183,0.000493556,282.4579405,280.7413939,319.9896413,2.165326639,1.176537847,11.63881418,3.263113234,8.449667215,1.110255447,0.149739548,0.846678108,0.094019246,8.267605902,0.825705598,72.58539195,98.59573975,0.011620932
154,"ERAN6",7,20150713,2015,1643,-9999,NA,9.341570854,4.190879829,128.6578199,172.9401093,0.263136917,80.99720764,7.596879482,1999.796875,101.0861282,0.158658146,4.684348092,0.506994158,6080.500107,0,0.330613076,9.341570854,1.799999952,2.342174046,1,7.086996555,175.1416931,8.136047363,8.394737244,78.5012207,349.8121033,43.77688217,-7.272557259,-0.292679787,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.943400625,0.000506994,282.4915709,280.7468795,319.9674928,2.15843509,1.179204561,11.66534501,3.270607765,8.469225168,1.111728402,0.153460464,0.848591486,0.096366608,13.00552088,0.743944366,72.60678595,171.7323237,0.01771864
154,"ERAN6",8,20150713,2015,1643,-9999,NA,9.32512188,5.913299697,188.7110847,246.7888031,0.259970219,81.24475098,7.594610214,1999.525879,101.0858841,0.171349868,4.684348092,0.539902147,5977.500107,0,0.326846467,9.32512188,1.799999952,2.342174046,1,7.085459709,249.899826,8.143661499,8.419109344,78.58666992,349.84552,40.88166809,-8.340644836,-0.284318835,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.943586274,0.000539902,282.4751219,280.7446102,319.9241335,2.148036962,1.177899578,11.65246353,3.23335419,8.459866047,1.11102333,0.165303203,0.851053111,0.103841258,19.07602684,0.764666315,72.95957405,245.0846269,0.017603382
154,"ERAN6",9,20150713,2015,1643,-9999,NA,9.2824577332,9.4863831402,277.11669196,380.0190857,0.2621271406,80.920588684,7.5769118308,1999.9576906,101.08715972,0.1558717058,4.684348092,0.4932395616,6293.500107,0,0.3278985136,9.2824577332,1.799999952,2.342174046,1,7.0867178914,384.99671022,8.1235412596,8.375230789,78.488664244,349.7929138,41.18896408,-10.3940933226,-0.2884441492,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.943294017,0.0004932396,282.43245774,280.72691182,319.99322334,2.1663448622,1.1745267634,11.618950918,3.2437201286,8.429684782,1.1087553902,0.1508097238,0.84662825,0.09469805,28.012946986,0.7298868348,72.708611386,377.28516902,0.0183314766
154,"ERAN6",10,20150713,2015,1643,-9999,NA,9.381955147,11.463134135,381.4017529,518.9592438,0.271106141,80.345054625,7.6164309975,1999.7680665,101.0822792,0.139385734,4.684348092,0.4592288135,6851.000107,0,0.3395315145,9.381955147,1.799999952,2.342174046,1,7.086117029,524.98083495,8.1042261125,8.3385825155,78.08692932,349.7745514,44.742341995,-12.46752453,-0.295074642,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.9431920035,0.0004592285,282.53195515,280.766431,319.9628835,2.172937838,1.1824144395,11.69754443,3.358961916,8.4991930725,1.113989066,0.1353566525,0.842882925,0.084950896,38.55291905,0.734356675,71.832484065,515.65563975,0.0160345455
154,"ERAN6",11,20150713,2015,1643,-9999,NA,9.3856549265,13.82137043,553.1396658,730.195282,0.271525636,80.29710388,7.6277041435,1999.8757325,101.07886125,0.1305732285,4.684348092,0.431230164,7069.000107,0,0.339679957,9.3856549265,1.799999952,2.342174046,1,7.087578535,737.4699402,8.120230198,8.340303421,78.17832947,349.7657623,41.15235901,-15.50309372,-0.292880714,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.9431431755,0.00043123,282.5356549,280.7777041,319.98011,2.1831042385,1.1827083285,11.70084737,3.3605439495,8.506679535,1.114554007,0.127031127,0.8430283715,0.0797052665,55.910713815,0.7569422855,71.77554468,726.21204895,0.013715248
154,"ERAN6",12,20150713,2015,1643,-9999,1,9.45574379,15.64890804,782.4020168,991.9284668,0.27298352,80.364151,7.652374744,2000.094238,101.0800705,0.125128573,4.684348092,0.417935177,7228.500107,0,0.343143766,9.45574379,1.799999952,2.342174046,1,7.084933281,1000.194763,8.147959709,8.361231804,78.31428528,349.7847595,48.50485229,-18.94034386,-0.287360102,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.943248715,0.000417935,282.6057438,280.8023747,320.015071,2.184329243,1.188297666,11.75600354,3.394771731,8.554059267,1.11813742,0.121873092,0.8451539,0.076456627,79.08525101,0.788768589,71.58859391,987.4185488,0.011345577
154,"ERAN6",13,20150713,2015,1643,-9999,1,9.422138214,17.85555152,1113.439811,1390.800293,0.272187101,80.33823395,7.642127037,2000.816895,101.0786209,0.107674338,4.684348092,0.359031937,7351.500107,0,0.341324114,9.422138214,1.799999952,2.342174046,1,7.082820892,1400.246094,8.169589996,8.352811813,78.57598114,349.7724304,48.36740112,-23.7159481,-0.283521712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.94318022,0.000359032,282.5721382,280.792127,320.130696,2.207001223,1.185614813,11.72962989,3.376818078,8.532132626,1.1164778,0.10525495,0.844290699,0.065997515,112.5449605,0.800574904,71.5726379,1385.654434,0.009222855
154,"ERAN6",15,20150713,2015,1643,-9999,1,9.200505257,18.79893184,1422.048201,1790.307251,0.264637854,80.37774658,7.58108902,2001.095947,101.0827179,0.084873622,4.684348092,0.272268364,7477.500107,0,0.326860036,9.200505257,1.799999952,2.342174046,1,7.085094452,1800.231567,8.182904243,8.32184124,79.03581238,349.8021851,49.9631958,-28.60840416,-0.2798388,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.943345524,0.000272268,282.3505053,280.731089,320.1753444,2.249215738,1.168054366,11.55543094,3.233589702,8.390797138,1.105832185,0.083363201,0.84119433,0.052235629,143.7444972,0.794303995,72.23879578,1784.889516,0.007608382
155,"ERAN6",1,20150713,2015,1644,-9999,NA,8.376244545,0.043699018,36.70008515,37.3403511,0.278301731,76.41568756,7.427963734,2000.210205,101.0829391,0.157826114,4.684348092,0.47775909,4214,0,0.313333379,8.376244545,1.799999952,2.342174046,1,7.055799961,37.37198257,7.585641384,7.829291344,74.03760529,350.1882019,42.63302612,-0.774849117,-0.154685184,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.945490062,0.000477759,281.5262445,280.5779637,320.0336257,2.229894524,1.104741159,10.92905656,3.099765215,7.902104139,1.069709512,0.15268192,0.79140778,0.095875414,3.709752474,0.982853242,72.30206302,37.32775732,0.000846429
155,"ERAN6",3,20150713,2015,1644,-9999,NA,8.408433914,0.373548236,61.21102576,65.48700714,0.277146353,76.62250519,7.438434601,1999.858887,101.0811768,0.155187769,4.684348092,0.469605619,4073.5,0,0.31303789,8.408433914,1.799999952,2.342174046,1,7.055035591,65.69482422,7.61675024,7.856238365,74.28675842,350.184082,46.94340897,-0.814040184,-0.156150863,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.945467174,0.000469606,281.5584339,280.5884346,319.9774147,2.230556916,1.107155708,10.95313434,3.096895977,7.923434258,1.071264172,0.150211415,0.794117819,0.094316896,6.187282514,0.934704889,72.37276754,65.37935286,0.004135055
155,"ERAN6",4,20150713,2015,1644,-9999,NA,8.454092026,1.439174386,83.07232951,99.04369354,0.277471935,76.71479797,7.459949493,2001.363525,101.0816574,0.152544382,4.684348092,0.463796994,3981.5,0,0.314344287,8.454092026,1.799999952,2.342174046,1,7.053059101,99.80693054,7.640758038,7.877237797,74.41177368,350.2449341,48.26912308,-0.916396499,-0.158614472,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.945805241,0.000463797,281.604092,280.6099495,320.2181569,2.232495448,1.11058854,10.98704323,3.109805431,7.95702076,1.073716187,0.147733486,0.796244252,0.092753932,8.397088751,0.838744261,72.3273418,98.62893243,0.010553866
155,"ERAN6",7,20150713,2015,1644,-9999,NA,8.532668114,3.281904621,140.2923753,173.0566101,0.27853372,76.8394928,7.488913536,2000.613159,101.0807877,0.169313775,4.684348092,0.518018337,3884.5,0,0.317399997,8.532668114,1.799999952,2.342174046,1,7.053469181,174.7896118,7.641578674,7.905738831,74.27200317,350.1896057,49.43392563,-1.21039176,-0.157755762,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.945497861,0.000518018,281.6826681,280.6389135,320.0980983,2.209346163,1.116518305,11.04580139,3.140062558,8.010790825,1.077652028,0.163407481,0.799118308,0.10264439,14.1808638,0.810673312,72.30154093,172.1107856,0.013786862
155,"ERAN6",8,20150713,2015,1644,-9999,NA,8.551459312,5.20678094,203.5562199,247.2189331,0.277049454,77.03611755,7.49601984,1999.481201,101.0786819,0.203156142,4.684348092,0.615312956,3790.5,0,0.316388225,8.551459312,1.799999952,2.342174046,1,7.055604935,249.9734344,7.616217613,7.929983616,73.98802948,350.1910095,56.25777054,-1.516658545,-0.158741653,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.94550566,0.000615313,281.7014593,280.6460198,319.916985,2.174048911,1.117940517,11.06010185,3.13011823,8.023739576,1.078601745,0.194711665,0.801552292,0.122426309,20.57519441,0.823384428,72.61536382,245.7183712,0.015387221
155,"ERAN6",9,20150713,2015,1644,-9999,NA,8.4072530748,7.615517904,305.1403086,381.09332886,0.2774754722,76.586370848,7.4382829668,2000.1204834,101.08247224,0.1750356946,4.684348092,0.5265067736,4130.1,0,0.3133317408,8.4072530748,1.799999952,2.342174046,1,7.0549902916,385.10993042,7.5839608192,7.852442169,73.968395996,350.2159241,46.534710692,-2.261401987,-0.1534751892,0.9,-0.219565243,2.737391472,1,0,0.159999996,111115,1.945644074,0.0005265068,281.55725308,280.58828298,320.0192702,2.2116555736,1.1070760212,10.952205568,3.0997634002,7.9227680208,1.0712197526,0.1685214992,0.7937442804,0.105891828,30.844354752,0.8017229074,72.453187646,378.89858394,0.0145888786
155,"ERAN6",10,20150713,2015,1644,-9999,NA,8.3421773915,8.975760826,423.4684657,520.27630615,0.2838775825,75.779598235,7.4147377015,2000.1834105,101.0787926,0.156979533,4.684348092,0.4824071185,4729,0,0.318080111,8.3421773915,1.799999952,2.342174046,1,7.0545470715,525.01823425,7.511399746,7.7574210165,73.376296995,350.21185305,42.146852495,-2.971221924,-0.148989752,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.945621457,0.000482407,281.4921774,280.5647377,320.02933855,2.2298955885,1.102190884,10.90427427,3.1468532525,7.878457546,1.067988355,0.151883354,0.784110773,0.0953721535,42.80361045,0.813887643,71.813669885,517.68954765,0.012497006
155,"ERAN6",11,20150713,2015,1644,-9999,NA,8.356551647,10.71001306,613.57150605,731.70950315,0.2874844225,75.47731018,7.4173424245,1999.5628055,101.07679365,0.153622578,4.684348092,0.47854294,4959.5,0,0.3221449775,8.356551647,1.799999952,2.342174046,1,7.0559153555,737.3944397,7.483940363,7.728003502,73.093624115,350.20466615,40.867321015,-3.925851345,-0.144565411,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.94558153,0.000478543,281.50655165,280.5673424,319.9300417,2.229545138,1.1032667945,10.915134535,3.187131033,7.886947036,1.0686062395,0.1487442885,0.781121817,0.093391492,62.01780283,0.8372082005,71.462088525,728.622944,0.0105898975
155,"ERAN6",12,20150713,2015,1644,-9999,1,8.369321823,12.07783695,858.0470583,993.7394409,0.29004706,75.2550354,7.429331779,1999.296875,101.078125,0.151711192,4.684348092,0.47659483,5119.5,0,0.324762317,8.369321823,1.799999952,2.342174046,1,7.057253838,1000.190125,7.468410492,7.711462498,72.88312531,350.2358398,42.61941528,-4.948402405,-0.143469721,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.945754717,0.000476595,281.5193218,280.5793318,319.8874928,2.229789713,1.104222487,10.92444569,3.212983196,7.899326801,1.06950723,0.146951886,0.77946017,0.092260985,86.72978781,0.863452755,71.24374703,990.2586834,0.008689349
155,"ERAN6",13,20150713,2015,1644,-9999,1,8.385288239,13.31037043,1229.463536,1392.993042,0.29224682,75.09671783,7.430617809,1999.905273,101.0776825,0.139372801,4.684348092,0.442696511,5260.5,0,0.32753027,8.385288239,1.799999952,2.342174046,1,7.054753304,1400.152222,7.470133781,7.695950031,72.89321899,350.1613159,44.36332703,-6.172230721,-0.141279608,0.5,-0.219565243,2.737391472,1,0,0.159999996,111115,1.945340696,0.000442697,281.5352882,280.5806178,319.9848366,2.240922719,1.105419064,10.93633171,3.240381676,7.907953024,1.070135614,0.135345873,0.777888794,0.084943977,124.2713249,0.882605655,70.95600221,1389.157076,0.006798732
155,"ERAN6",15,20150713,2015,1644,-9999,1,8.375679016,14.78996196,1605.894603,1792.166382,0.292674545,75.02455139,7.428807259,1999.13623,101.0793686,0.136716439,4.684348092,0.434651263,5372.5,0,0.327653688,8.375679016,1.799999952,2.342174046,1,7.059169292,1800.167236,7.465825081,7.687474728,72.86140442,350.2634888,44.60918427,-7.390248299,-0.138193011,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.945908322,0.000434651,281.525679,280.5788073,319.8617897,2.243300507,1.10469878,10.92902335,3.241548625,7.902243137,1.069719636,0.132839414,0.777045092,0.083364468,162.3228125,0.896063345,70.91032594,1787.904007,0.005865869
156,"ERAN6",1,20150713,2015,1645,-9999,NA,8.829424858,-0.068201939,39.48756047,39.1679039,0.278761636,77.78218079,7.537744045,1999.282349,101.0249023,0.216340743,4.684348092,0.676988028,4796,0,0.327540942,8.829424858,1.799999952,2.342174046,1,7.062367439,39.14649963,7.689089298,8.03390789,74.44374084,350.5578003,70.10037994,-0.276804417,-0.247313187,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.947543387,0.000676988,281.9794249,280.687744,319.8851686,2.134849585,1.139165702,11.27608813,3.242180238,8.183584452,1.090386396,0.206790388,0.81162476,0.130069392,3.98922694,1.008161187,72.2486439,39.18755928,-0.001257414
156,"ERAN6",3,20150713,2015,1645,-9999,NA,8.872680664,0.269060757,63.2665428,65.65214539,0.277238409,78.07656097,7.540699005,1999.352173,101.0229568,0.218380901,4.684348092,0.683329368,4656,0,0.327639615,8.872680664,1.799999952,2.342174046,1,7.060452461,65.81336212,7.717998505,8.066095352,74.7071228,350.4977417,74.87699127,-0.233519226,-0.243325159,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.947209728,0.000683329,282.0226807,280.690699,319.8963405,2.129714544,1.142500417,11.30931476,3.243219412,8.206689835,1.092099211,0.208653621,0.814860803,0.131248902,6.391373223,0.963662991,72.33191249,65.57460375,0.002967868
156,"ERAN6",4,20150713,2015,1645,-9999,NA,8.926303864,2.212275636,82.02519223,98.93520355,0.276856262,78.25082397,7.570389271,1998.936035,101.0240784,0.224155166,4.684348092,0.702023264,4576,0,0.328309346,8.926303864,1.799999952,2.342174046,1,7.062576771,100.1069031,7.742836952,8.10041523,74.79658508,350.5262756,76.23193359,-0.203494132,-0.246145934,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.94736825,0.000702023,282.0763039,280.7203893,319.8297585,2.12096304,1.146646329,11.35022806,3.249812834,8.248346567,1.095193245,0.213918739,0.818336983,0.134582692,8.286519448,0.829079936,72.40704812,98.29763947,0.016295849
156,"ERAN6",7,20150713,2015,1645,-9999,NA,8.961671829,4.239152767,140.7587895,172.7043762,0.276020672,78.45096588,7.573495388,1998.900635,101.0229568,0.226942329,4.684348092,0.711401863,4461,0,0.328784078,8.961671829,1.799999952,2.342174046,1,7.061270714,174.944519,7.760568142,8.122945786,74.95114136,350.4967041,80.62584686,-0.472845703,-0.249900699,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.947203963,0.000711402,282.1116718,280.7234954,319.8240944,2.115277373,1.149388079,11.37749394,3.254548152,8.267583609,1.096624674,0.216455712,0.820604002,0.136189451,14.21986911,0.815027346,72.44801599,171.4826787,0.017909576
156,"ERAN6",8,20150713,2015,1645,-9999,NA,8.958832741,7.230300571,194.2581675,246.1519775,0.274566242,78.57082367,7.57852459,1998.72998,101.0210114,0.237861282,4.684348092,0.740020913,4362,0,0.327027813,8.958832741,1.799999952,2.342174046,1,7.062086105,249.9583435,7.76139164,8.138306618,74.93192291,350.5292053,88.65895081,-0.787578821,-0.246954322,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.947384526,0.000740021,282.1088327,280.7285246,319.7967897,2.105948226,1.149167778,11.3755323,3.237225685,8.268678665,1.096706207,0.226366852,0.822139965,0.142468956,19.62415654,0.789179796,72.6505555,244.0682499,0.021522068
156,"ERAN6",9,20150713,2015,1645,-9999,NA,8.790436554,10.7268630302,299.67774526,379.30686646,0.2753763402,77.974551392,7.5341383934,1999.6531494,101.02240906,0.2329537958,4.684348092,0.7135464284,4690.5,0,0.322757199,8.790436554,1.799999952,2.342174046,1,7.0621279718,384.95424804,7.688600826,8.0520887376,74.454881286,350.5013672,74.191769408,-1.6535623074,-0.242714298,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.9472298692,0.0007135464,281.94043656,280.6841384,319.94449678,2.1256017916,1.1361986832,11.246996068,3.1949073322,8.1622874738,1.0888178242,0.2218018196,0.8134414846,0.1395862744,30.27416673,0.7910205042,72.673913446,376.2154512,0.020737764
156,"ERAN6",10,20150713,2015,1645,-9999,NA,8.6881837845,12.557576775,415.206386,518.36457825,0.2834107055,76.93691635,7.479032755,1999.699097,101.0223999,0.2076840905,4.684348092,0.653379887,5257.5,0,0.328745637,8.6881837845,1.799999952,2.342174046,1,7.062113047,524.98786925,7.582066774,7.9149985315,73.700737,350.45365905,67.65258408,-2.7712990045,-0.2381732535,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.946964824,0.00065338,281.83818375,280.62903275,319.9518483,2.1497921435,1.128337786,11.16918411,3.2541855795,8.0836082695,1.083002854,0.1988589935,0.799592148,0.125050698,41.94514103,0.801017312,71.832649555,514.7455627,0.0175742205
156,"ERAN6",11,20150713,2015,1645,-9999,NA,8.453347683,14.214703425,621.2543177,729.9381409,0.2790594765,76.534812925,7.4754555225,1999.8843385,101.01929855,0.2249735215,4.684348092,0.6755439205,5505.5,0,0.315410936,8.453347683,1.799999952,2.342174046,1,7.062397003,737.4914856,7.527718544,7.8719317915,73.188171385,350.48246765,65.51070404,-4.662307024,-0.2370200305,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.947124872,0.000675544,281.60334765,280.6254555,319.981487,2.1600281675,1.1106279695,10.994215065,3.1222832705,7.964401603,1.07427651,0.2146521125,0.7952170335,0.135048172,62.75864398,0.849833784,72.654555895,725.84155175,0.0142993865
156,"ERAN6",12,20150713,2015,1645,-9999,NA,8.700374603,16.17557449,860.9011671,991.7694702,0.289221171,76.38911438,7.498062611,1999.403931,101.0196381,0.213510573,4.684348092,0.682332916,5674,0,0.334336537,8.700374603,1.799999952,2.342174046,1,7.061715603,1000.424622,7.521395206,7.869076252,73.01399994,350.4747925,64.79058075,-7.205426693,-0.233433276,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.947082232,0.000682333,281.8503746,280.6480626,319.9046218,2.140078627,1.129267772,11.17869549,3.309619235,8.099218607,1.084152406,0.204203084,0.794931235,0.128431738,86.9679243,0.868045643,71.41186592,987.1077702,0.011702146
156,"ERAN6",13,20150713,2015,1645,-9999,NA,8.764951706,15.70978922,1260.098484,1391.629272,0.291163858,76.39559174,7.519440174,1999.247559,101.0194016,0.209790866,4.684348092,0.678431719,5814,0,0.3380509,8.764951706,1.799999952,2.342174046,1,7.063489437,1400.180908,7.535638332,7.881261349,73.04536438,350.5416565,69.72930908,-11.50163651,-0.236034021,0.5,-0.219565243,2.737391472,1,0,0.159999996,111115,1.947453699,0.000678432,281.9149517,280.6694402,319.8796022,2.137873232,1.134211205,11.22765714,3.346395791,8.14219594,1.087324163,0.200798027,0.796160305,0.126276878,127.2943948,0.905484319,71.19748403,1387.101809,0.008063557
156,"ERAN6",15,20150713,2015,1645,-9999,NA,8.734023094,19.13673312,1624.302642,1789.535645,0.290835574,76.34378815,7.503698349,1999.672485,101.0211792,0.203459422,4.684348092,0.656884725,5938,0,0.337075798,8.734023094,1.799999952,2.342174046,1,7.063362598,1799.967773,7.53260088,7.867314816,73.0957489,350.4754639,72.67950439,-16.84929276,-0.233807936,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.947085962,0.000656885,281.8840231,280.6536983,319.9475905,2.146898184,1.131841218,11.20399927,3.336684452,8.118860722,1.085600994,0.194990239,0.79476542,0.122602519,164.0889683,0.907667108,71.18369543,1784.020557,0.007635693
157,"ERAN6",1,20150713,2015,1646,-9999,NA,9.092460632,0.152064525,37.26818996,38.61864853,0.20431634,86.00156403,7.473257542,1999.565674,101.0849915,0.212395497,4.684348092,0.540416635,8066.50026,0,0.266131025,9.092460632,1.799999952,2.342174046,1,7.111465454,38.70756531,8.563157082,8.838563919,83.32178497,350.0828857,32.21159744,-0.947911322,-0.188657895,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.944904972,0.000540417,282.2424606,280.6232575,319.9305007,2.156768577,1.159577184,11.47130911,2.632745193,8.282859087,1.097762498,0.203182875,0.893446158,0.12778606,3.767254664,0.965030921,77.81954654,38.57482448,0.003067698
